Trace,HR,Time,Each_vid_frame_size
0.489654,65,29.686,
0.373636,65,29.716,
0.285263,65,29.754,
0.207895,65,29.784,
0.108451,65,29.817,
0.0421549,65,29.852,
-0.0572894,65,29.884,
-0.145662,65,29.918,
-0.189882,65,29.952,
-0.22966,65,29.984,
-0.362252,65,30.017,
-0.494844,65,30.052,
-0.587659,65,30.084,
-0.627437,65,30.116,
-0.653955,65,30.152,
-0.775476,65,30.193,
-0.852844,65,30.217,
-0.892622,65,30.252,
-0.96336,65,30.293,
-0.985436,65,30.316,
-0.665027,65,30.357,
-0.123586,65,30.385,
0.433302,65,30.417,
0.844339,65,30.452,
0.937154,65,30.484,
0.937154,65,30.516,
0.881929,65,30.552,
0.705117,65,30.593,
0.428861,65,30.634,
0.0642315,65,30.675,
-0.0904375,65,30.717,
-0.289326,65,30.758,
-0.510291,65,30.799,
-0.620807,65,30.81,
-0.742328,65,30.851,
-0.786548,65,30.863,
-0.819696,65,30.904,
-0.852844,65,30.917,
-0.826325,65,30.958,
-0.852844,65,30.985,
-0.91914,65,31.016,
-0.941217,65,31.052,
-0.91914,65,31.095,
-0.91914,65,31.116,
-0.958918,65,31.157,
-1.05173,65,31.184,
-1.05173,65,31.216,
-1.09151,65,31.252,
-1.11803,65,31.293,
-1.11803,65,31.316,
-1.08488,65,31.358,
-1.01858,65,31.384,
-1.01858,65,31.425,
-0.897063,65,31.467,
-0.278255,65,31.508,
0.561453,65,31.549,
0.915077,65,31.59,
0.892934,65,31.631,
0.870857,65,31.642,
0.870857,65,31.683,
0.848781,65,31.695,
0.716188,65,31.736,
0.605673,65,31.752,
0.499599,65,31.795,
0.373636,65,31.817,
0.285263,65,31.858,
0.168118,65,31.885,
0.075303,65,31.916,
-0.0130699,65,31.952,
-0.0838079,65,31.985,
-0.22303,65,32.018,
-0.344551,65,32.052,
-0.488215,65,32.084,
-0.5744,65,32.116,
-0.642884,65,32.152,
-0.720251,65,32.184,
-0.808624,65,32.225,
-0.852844,65,32.252,
-0.852844,65,32.284,
-0.852844,65,32.325,
-0.852844,65,32.352,
-0.852844,65,32.392,
-0.869418,65,32.416,
-0.91914,65,32.457,
-0.952288,65,32.484,
-1.01858,65,32.525,
-1.05173,65,32.552,
-0.808624,65,32.593,
-0.173308,65,32.617,
0.572524,65,32.658,
1.09182,65,32.7,
1.10289,65,32.741,
1.00345,65,32.752,
1.00345,65,32.794,
1.00345,65,32.816,
0.881929,65,32.857,
0.539376,65,32.884,
0.329416,65,32.925,
0.174747,65,32.952,
0.0532263,65,32.993,
-0.0738635,65,33.017,
-0.211958,65,33.058,
-0.443995,65,33.099,
-0.554511,65,33.14,
-0.698175,65,33.181,
-0.808624,65,33.222,
-0.930211,65,33.268,
-0.985436,65,33.279,
-1.05173,65,33.321,
-1.05173,65,33.332,
-1.05173,65,33.375,
-1.11803,65,33.387,
-1.17325,65,33.429,
-1.28377,65,33.452,
-1.37214,65,33.494,
-1.38321,65,33.516,
-1.43844,65,33.557,
-1.44951,65,33.584,
-1.50255,65,33.616,
-1.57103,65,33.657,
-1.38321,65,33.684,
-0.839585,65,33.716,
-0.0705487,65,33.751,
0.526117,65,33.784,
0.791302,65,33.818,
0.791302,65,33.852,
0.738265,65,33.884,
0.685228,65,33.916,
0.605673,65,33.951,
0.353747,65,33.985,
0.158173,65,34.016,
-0.0352128,65,34.052,
-0.0705487,65,34.084,
-0.136845,65,34.116,
-0.203141,65,34.152,
-0.269437,65,34.184,
-0.335733,65,34.218,
-0.40203,65,34.251,
-0.508104,65,34.283,
-0.5744,65,34.316,
-0.587659,65,34.357,
-0.587659,65,34.384,
-0.620807,65,34.426,
-0.653955,65,34.451,
-0.676032,65,34.493,
-0.703677,65,34.518,
-0.706992,65,34.551,
-0.775476,65,34.593,
-0.786548,65,34.617,
-0.786548,65,34.658,
-0.670529,65,34.684,
-0.167805,65,34.725,
0.522802,65,34.752,
1.24656,65,34.794,
1.53382,65,34.835,
1.51174,65,34.852,
1.43438,65,34.892,
1.40123,65,34.916,
1.31597,65,34.957,
1.20234,65,34.985,
0.99019,65,35.016,
0.615153,65,35.057,
0.39021,65,35.084,
0.285263,65,35.126,
0.207895,65,35.152,
0.152671,65,35.184,
-0.0130699,65,35.225,
-0.0738635,65,35.252,
-0.17881,65,35.293,
-0.206456,65,35.317,
-0.38877,65,35.358,
-0.521363,65,35.384,
-0.614177,65,35.427,
-0.667214,65,35.452,
-0.7534,65,35.493,
-0.819696,65,35.534,
-0.852844,65,35.575,
-0.958918,65,35.616,
-1.07381,65,35.657,
-1.11803,65,35.699,
-0.830767,65,35.74,
-0.145662,65,35.781,
0.47308,65,35.792,
0.923894,65,35.834,
1.20234,65,35.846,
1.25756,65,35.887,
1.20234,65,35.9,
1.22441,65,35.941,
1.23549,65,35.983,
1.13604,65,35.994,
0.95923,65,36.035,
0.782484,65,36.052,
0.649892,65,36.093,
0.433302,65,36.134,
0.252115,65,36.175,
0.0532263,65,36.217,
-0.0572894,65,36.229,
-0.17881,65,36.271,
-0.256178,65,36.284,
-0.322474,65,36.325,
-0.438493,65,36.351,
-0.631879,65,36.393,
-0.769974,65,36.416,
-0.908069,65,36.457,
-0.985436,65,36.484,
-1.09151,65,36.516,
-1.15781,65,36.551,
-1.2904,65,36.583,
-1.38321,65,36.616,
-1.44951,65,36.651,
-1.48929,65,36.684,
-1.44951,65,36.716,
-1.34344,65,36.751,
-1.27714,65,36.783,
-1.2904,65,36.816,
-1.16225,65,36.857,
-0.443995,65,36.898,
0.446562,65,36.939,
0.937154,65,36.951,
1.22441,65,36.992,
1.26863,65,37.017,
1.30841,65,37.051,
1.441,65,37.083,
1.42775,65,37.116,
1.18908,65,37.153,
0.884117,65,37.184,
0.698487,65,37.216,
0.605673,65,37.251,
0.605673,65,37.284,
0.632191,65,37.315,
0.565895,65,37.352,
0.47308,65,37.383,
0.367006,65,37.417,
0.30071,65,37.451,
0.234414,65,37.485,
0.101821,65,37.516,
-0.0572894,65,37.552,
-0.0970672,65,37.584,
-0.22966,65,37.616,
-0.362252,65,37.653,
-0.561141,65,37.684,
-0.687103,65,37.716,
-0.808624,65,37.751,
-0.892622,65,37.784,
-0.91914,65,37.816,
-0.852844,65,37.852,
-0.958918,65,37.884,
-0.945658,65,37.916,
-0.587659,65,37.952,
0.075303,65,37.984,
0.764783,65,38.016,
1.10952,65,38.052,
1.20234,65,38.085,
1.26863,65,38.128,
1.26863,65,38.151,
1.26863,65,38.184,
1.13604,65,38.217,
0.892934,65,38.253,
0.526117,65,38.284,
0.406784,65,38.318,
0.340488,65,38.351,
0.234414,65,38.384,
0.101821,65,38.416,
-0.030771,65,38.451,
-0.0970672,65,38.484,
-0.163363,65,38.515,
-0.311403,65,38.556,
-0.477143,65,38.598,
-0.521363,65,38.616,
-0.587659,65,38.657,
-0.676032,65,38.699,
-0.786548,65,38.722,
-0.852844,65,38.752,
-0.897063,65,38.794,
-0.974365,65,38.835,
-1.0628,65,38.876,
-1.15118,65,38.917,
-1.1954,65,38.958,
-1.25062,65,38.969,
-1.36114,65,39.011,
-1.38321,65,39.022,
-0.941217,65,39.064,
-0.355622,65,39.084,
0.274192,65,39.126,
0.751524,65,39.151,
0.870857,65,39.193,
0.83108,65,39.217,
0.804561,65,39.252,
0.698487,65,39.294,
0.618932,65,39.317,
0.393525,65,39.352,
0.168118,65,39.383,
0.0355252,65,39.424,
-0.0572894,65,39.451,
-0.0683609,65,39.493,
-0.173308,65,39.516,
-0.22966,65,39.557,
-0.295956,65,39.584,
-0.348993,65,39.617,
-0.561141,65,39.651,
-0.614177,65,39.685,
-0.720251,65,39.717,
-0.760029,65,39.758,
-0.808624,65,39.799,
-0.786548,65,39.84,
-0.852844,65,39.881,
-0.852844,65,39.892,
-0.91914,65,39.934,
-0.91914,65,39.952,
-0.797619,65,39.993,
-0.720251,65,40.016,
-0.720251,65,40.057,
-0.786548,65,40.084,
-0.510291,65,40.125,
0.287451,65,40.152,
1.10952,65,40.193,
1.70427,65,40.235,
1.75923,65,40.276,
1.73271,65,40.317,
1.61119,65,40.358,
1.26863,65,40.4,
0.95923,65,40.44,
0.616744,65,40.481,
0.539376,65,40.492,
0.451004,65,40.534,
0.318411,65,40.576,
0.207895,65,40.587,
0.0863744,65,40.629,
0.00900676,65,40.64,
-0.0683609,65,40.681,
-0.123586,65,40.692,
-0.256178,65,40.734,
-0.322474,65,40.752,
-0.322474,65,40.793,
-0.322474,65,40.834,
-0.377699,65,40.876,
-0.521363,65,40.917,
-0.731323,65,40.958,
-0.852844,65,40.969,
-0.996508,65,41.011,
-1.05173,65,41.022,
-1.15118,65,41.062,
-1.11803,65,41.084,
-1.08488,65,41.125,
-1.05173,65,41.152,
-1.09151,65,41.183,
-0.839585,65,41.216,
-0.110326,65,41.251,
0.605673,65,41.283,
1.22886,65,41.316,
1.33493,65,41.351,
1.28189,65,41.385,
1.26863,65,41.428,
1.23549,65,41.452,
1.02553,66.2,41.494,
0.787987,67,41.516,
0.552636,67,41.551,
0.340488,67,41.583,
0.185819,67,41.624,
0.0421549,67,41.652,
-0.0440302,67,41.683,
-0.123586,67,41.716,
-0.203141,67,41.754,
-0.309215,67,41.783,
-0.372196,67,41.816,
-0.499286,67,41.851,
-0.521363,67,41.883,
-0.561141,67,41.916,
-0.59873,67,41.951,
-0.667214,67,41.983,
-0.773288,67,42.016,
-0.786548,67,42.051,
-0.786548,67,42.084,
-0.839585,67,42.115,
-0.852844,67,42.151,
-0.905881,67,42.183,
-0.91914,67,42.217,
-1.01858,67,42.251,
-1.05173,67,42.283,
-0.627437,67,42.315,
0.101821,67,42.351,
0.976931,67,42.383,
1.52056,67,42.417,
1.71945,67,42.452,
1.78574,67,42.484,
1.799,67,42.516,
1.799,67,42.553,
1.69956,67,42.583,
1.45645,66,42.624,
1.22441,66,42.666,
1.11397,66,42.707,
0.963672,66,42.748,
0.870857,66,42.76,
0.738265,66,42.802,
0.583596,66,42.819,
0.362564,66,42.861,
0.191321,66,42.883,
0.141599,66,42.925,
0.141599,66,42.951,
0.141599,66,42.993,
0.075303,66,43.019,
0.0421549,66,43.061,
-0.0572894,66,43.083,
-0.145662,66,43.125,
-0.272752,66,43.152,
-0.355622,66,43.194,
-0.38877,66,43.219,
-0.443995,66,43.264,
-0.537937,66,43.283,
-0.676032,66,43.324,
-0.703677,66,43.351,
-0.441807,66,43.383,
0.101821,66,43.42,
0.844339,66,43.451,
1.30841,66,43.483,
1.45095,66,43.516,
1.4896,66,43.557,
1.53382,66,43.585,
1.52056,66,43.619,
1.29071,65.4,43.661,
1.00345,65,43.683,
0.738265,65,43.724,
0.55595,65,43.752,
0.433302,65,43.784,
0.30071,65,43.819,
0.163676,65,43.851,
0.091877,65,43.883,
-0.0352128,65,43.925,
-0.123586,65,43.951,
-0.278255,65,43.995,
-0.38877,65,44.021,
-0.477143,65,44.064,
-0.642884,65,44.106,
-0.808624,65,44.147,
-0.897063,65,44.189,
-0.91914,65,44.231,
-0.974365,65,44.273,
-1.14011,65,44.315,
-1.29484,65,44.356,
-1.35007,65,44.397,
-1.38321,65,44.442,
-1.38321,65,44.453,
-1.26169,65,44.495,
-0.631879,65,44.536,
0.218967,65,44.577,
0.579154,65,44.618,
0.605673,65,44.629,
0.605673,65,44.67,
0.605673,65,44.681,
0.649892,65,44.722,
0.671969,65,44.733,
0.583596,65,44.775,
0.428861,65,44.786,
0.234414,65,44.828,
0.0973796,65,44.839,
0.00900676,65,44.88,
0.00900676,65,44.891,
0.00900676,65,44.932,
0.00900676,65,44.951,
-0.101509,65,44.993,
-0.239604,65,45.02,
-0.40203,65,45.051,
-0.521363,65,45.083,
-0.587659,65,45.116,
-0.653955,65,45.151,
-0.720251,65,45.183,
-0.720251,65,45.219,
-0.653955,65,45.252,
-0.693733,65,45.285,
-0.720251,65,45.315,
-0.786548,65,45.351,
-0.74677,65,45.383,
-0.653955,65,45.421,
-0.653955,65,45.451,
-0.653955,65,45.484,
-0.653955,65,45.515,
-0.720251,65,45.552,
-0.720251,65,45.583,
-0.362252,65,45.619,
0.313969,65,45.651,
1.06975,65,45.683,
1.47859,65,45.724,
1.4178,65,45.752,
1.346,65,45.793,
1.26863,65,45.819,
1.16256,65,45.851,
0.923894,65,45.883,
0.618932,65,45.915,
0.367006,65,45.951,
0.234414,65,45.983,
0.101821,65,46.019,
0.0355252,65,46.051,
-0.0572894,65,46.084,
-0.189882,65,46.116,
-0.362252,65,46.151,
-0.494844,65,46.184,
-0.627437,65,46.219,
-0.693733,65,46.252,
-0.786548,65,46.285,
-0.852844,65,46.315,
-0.892622,65,46.351,
-0.996508,65,46.393,
-1.05173,65,46.434,
-1.0628,65,46.475,
-1.11803,65,46.487,
-1.22854,65,46.528,
-1.25062,65,46.551,
-1.25062,65,46.593,
-1.2009,65,46.619,
-1.11803,65,46.651,
-1.18432,65,46.683,
-1.18432,65,46.716,
-0.786548,65,46.751,
-0.0572894,65,46.783,
0.671969,65,46.82,
1.04323,65,46.851,
1.05867,65,46.893,
1.00345,65,46.916,
0.926082,65,46.957,
0.821135,65,46.984,
0.68304,66.5,47.025,
0.506228,67,47.051,
0.229972,67,47.093,
0.0310834,67,47.116,
-0.0793661,67,47.156,
-0.289326,67,47.184,
-0.492922,67,47.226,
-0.703677,67,47.254,
-0.826325,67,47.283,
-0.974365,67,47.325,
-1.10145,67,47.351,
-1.18432,67,47.392,
-1.18432,67,47.419,
-1.1954,67,47.461,
-1.30034,67,47.483,
-1.39647,67,47.524,
-1.53788,67,47.551,
-1.5821,67,47.583,
-1.5821,67,47.619,
-1.5821,67,47.651,
-1.57262,67,47.693,
-1.51581,67,47.716,
-1.54895,67,47.757,
-1.5821,67,47.783,
-1.54895,67,47.824,
-1.36995,67,47.853,
-0.91914,67,47.884,
-0.189882,67,47.925,
0.627749,67,47.966,
0.970302,67,47.984,
0.963672,67,48.025,
0.83108,67,48.051,
0.844339,67,48.093,
0.870857,67,48.117,
0.837709,65.8,48.153,
0.671969,65,48.183,
0.5173,65,48.225,
0.406784,65,48.252,
0.30734,65,48.284,
0.221155,65,48.315,
0.119523,65,48.351,
0.0421549,65,48.383,
-0.046218,65,48.425,
-0.123586,65,48.451,
-0.278255,65,48.492,
-0.355622,65,48.515,
-0.510291,65,48.556,
-0.620807,65,48.583,
-0.70918,65,48.624,
-0.786548,65,48.651,
-0.786548,65,48.693,
-0.852844,65,48.715,
-0.908069,65,48.757,
-0.985436,65,48.784,
-1.01858,65,48.825,
-1.05173,65,48.851,
-0.996508,65,48.892,
-1.05173,65,48.933,
-0.930211,65,48.975,
-0.300398,65,49.016,
0.705117,65,49.057,
1.35701,65,49.099,
1.27182,64.8,49.14,
0.892934,64,49.281,
0.572524,64,49.323,
0.406784,64,49.334,
0.373636,64,49.376,
0.274192,64,49.393,
0.141599,64,49.404,
0.0421549,64,49.445,
-0.0572894,64,49.457,
-0.17881,64,49.498,
-0.344551,64,49.519,
-0.492922,64,49.566,
-0.609736,64,49.584,
-0.742328,64,49.626,
-0.869418,64,49.651,
-0.952288,64,49.693,
-0.985436,64,49.719,
-1.05173,64,49.751,
-1.23405,64,49.792,
-1.31692,64,49.819,
-1.37214,64,49.86,
-1.42743,64,49.901,
-1.44951,64,49.942,
-1.49373,64,49.983,
-1.54895,64,50.025,
-1.40529,64,50.068,
-0.775476,64,50.11,
0.152671,64,50.151,
0.738265,64,50.193,
0.738265,64,50.204,
0.705117,64,50.246,
0.649892,64,50.287,
0.605673,64,50.329,
0.539376,62,50.37,
0.384707,62,50.412,
0.207895,62,50.453,
0.108451,62,50.494,
0.0642315,62,50.535,
-0.046218,62,50.576,
-0.22303,62,50.618,
-0.22303,62,50.618,
-0.421919,62,50.669,
-0.521363,62,50.681,
-0.521363,62,50.722,
-0.521363,62,50.733,
-0.521363,62,50.774,
-0.488215,62,50.786,
-0.455067,62,50.827,
-0.455067,62,50.838,
-0.455067,62,50.88,
-0.38877,62,50.892,
-0.344551,62,50.933,
-0.322474,62,50.952,
-0.267249,62,50.993,
-0.272752,62,51.019,
-0.377699,62,51.061,
-0.455067,62,51.083,
-0.156734,62,51.125,
0.522802,62,51.152,
1.40123,62,51.194,
1.88187,62,51.219,
1.89845,62,51.261,
1.76586,62,51.283,
1.57804,62,51.325,
1.45095,62,51.351,
1.26863,62,51.384,
0.904005,62,51.425,
0.698487,62,51.468,
0.605673,62,51.483,
0.4636,62,51.524,
0.340488,62,51.551,
0.0847833,62,51.593,
-0.0738635,62,51.619,
-0.267249,62,51.661,
-0.443995,62,51.702,
-0.554511,62,51.743,
-0.587659,62,51.784,
-0.620807,62,51.825,
-0.693733,62,51.866,
-0.720251,62,51.878,
-0.841772,62,51.919,
-0.91914,62,51.931,
-0.91914,62,51.972,
-0.91914,62,51.984,
-0.91914,62,52.025,
-0.869418,62,52.052,
-0.972177,62,52.084,
-0.985436,62,52.119,
-0.952288,62,52.161,
-0.720251,62,52.183,
-0.0793661,62,52.223,
0.711746,62,52.251,
1.21891,62,52.283,
1.40123,62,52.324,
1.3515,62,52.351,
1.30649,62,52.392,
1.18576,62,52.422,
1.0366,61,52.451,
0.83108,61,52.483,
0.572524,61,52.519,
0.329416,61,52.56,
0.101821,61,52.601,
-0.0572894,61,52.642,
-0.211958,61,52.684,
-0.464547,61,52.728,
-0.554511,61,52.74,
-0.676032,61,52.781,
-0.7534,61,52.822,
-0.852844,61,52.864,
-0.985436,61,52.876,
-1.01858,61,52.917,
-1.05173,61,52.928,
-1.05173,61,52.969,
-1.05173,61,52.989,
-1.05173,61,53.02,
-1.05173,61,53.051,
-1.02966,61,53.093,
-1.05173,61,53.119,
-1.05173,61,53.151,
-1.02966,61,53.193,
-0.985436,61,53.234,
-0.87492,61,53.275,
-0.300398,61,53.316,
0.594601,61,53.357,
1.00345,61,53.368,
1.29071,61,53.41,
1.31285,61,53.421,
1.26863,61,53.463,
1.33493,61,53.483,
1.33493,61,53.525,
1.33493,61,53.551,
1.16919,61,53.593,
0.970302,61,53.619,
0.815633,61,53.66,
0.688543,61,53.683,
0.605673,61,53.724,
0.565895,61,53.751,
0.417855,61,53.794,
0.290766,61,53.819,
0.141599,61,53.861,
0.0255808,61,53.883,
-0.0572894,61,53.925,
-0.107012,61,53.952,
-0.22966,61,53.983,
-0.366694,61,54.025,
-0.477143,61,54.066,
-0.532434,61,54.108,
-0.620807,61,54.15,
-0.653955,61,54.192,
-0.653955,61,54.233,
-0.653955,61,54.275,
-0.742328,61,54.317,
-0.576588,61,54.359,
0.274192,61,54.4,
1.25756,61,54.441,
1.53382,61,54.452,
1.52434,61,54.494,
1.44545,61,54.507,
1.40123,61,54.518,
1.33493,61,54.56,
1.33493,61,54.571,
1.346,61,54.612,
1.26863,61,54.625,
1.00345,60,54.666,
0.738265,60,54.683,
0.565895,60,54.725,
0.397304,60,54.766,
0.207895,60,54.783,
0.119523,60,54.826,
0.00900676,60,54.851,
-0.0904375,60,54.883,
-0.203141,60,54.919,
-0.282697,60,54.951,
-0.377699,60,54.983,
-0.455067,60,55.019,
-0.521363,60,55.052,
-0.587659,60,55.083,
-0.70918,60,55.124,
-0.87492,60,55.165,
-0.91914,60,55.207,
-0.91914,60,55.248,
-0.985436,60,55.295,
-0.985436,60,55.306,
-0.985436,60,55.347,
-0.985436,60,55.389,
-1.05173,60,55.43,
-1.17325,60,55.471,
-0.819696,60,55.512,
0.108451,60,55.553,
0.992378,60,55.594,
1.10289,60,55.636,
0.956114,60,55.684,
0.904005,60,55.697,
0.823522,60,55.744,
0.738265,60,55.755,
0.406784,60,55.796,
0.0973796,60,55.837,
-0.0793661,60,55.881,
-0.333546,60,55.922,
-0.597139,60,55.968,
-0.653955,60,55.98,
-0.70918,60,56.021,
-0.830767,60,56.063,
-0.90966,60,56.11,
-0.91914,60,56.122,
-1.04066,60,56.163,
-1.15118,60,56.204,
-1.17325,60,56.245,
-1.11803,60,56.287,
-1.11803,60,56.329,
-1.08488,60,56.37,
-1.05173,60,56.411,
-1.10696,60,56.452,
-1.10696,60,56.494,
-1.05173,60,56.537,
-0.985436,60,56.548,
-0.830767,60,56.589,
-0.554511,60,56.6,
0.141599,60,56.641,
0.804561,60,56.653,
1.27971,60,56.694,
1.40123,60,56.705,
1.40123,60,56.747,
1.40123,60,56.759,
1.44545,60,56.8,
1.46752,60,56.819,
1.31597,60,56.86,
1.04767,60,56.883,
0.79349,60,56.925,
0.572524,60,56.951,
0.417855,60,56.992,
0.241043,60,57.02,
0.075303,60,57.051,
-0.046218,60,57.092,
-0.136845,60,57.12,
-0.311403,60,57.161,
-0.38877,60,57.183,
-0.477143,60,57.224,
-0.565582,60,57.265,
-0.620807,60,57.306,
-0.775476,60,57.348,
-0.885992,60,57.392,
-0.91914,60,57.404,
-1.02966,60,57.445,
-1.10696,60,57.487,
-1.18432,60,57.529,
-1.18432,60,57.54,
-1.11803,60,57.582,
-1.11803,60,57.624,
-0.996508,60,57.666,
-0.256178,60,57.707,
0.760342,60,57.751,
1.13604,60,57.763,
1.33493,60,57.774,
1.29071,60,57.816,
1.26863,60,57.827,
1.20234,60,57.868,
1.20234,60,57.883,
1.08082,58.2,57.924,
0.804561,57,57.951,
0.561453,57,57.993,
0.30734,57,58.019,
0.221155,57,58.051,
0.154858,57,58.083,
0.0620437,57,58.119,
-0.046218,57,58.16,
-0.14016,57,58.183,
-0.242919,57,58.225,
-0.256178,57,58.251,
-0.344551,57,58.292,
-0.488215,57,58.319,
-0.665027,57,58.36,
-0.819696,57,58.383,
-1.00201,57,58.424,
-1.17325,57,58.451,
-1.31692,57,58.483,
-1.43625,57,58.519,
-1.44951,57,58.552,
-1.39647,57,58.585,
-1.43625,57,58.618,
-1.50255,57,58.652,
-1.52906,57,58.683,
-1.5821,57,58.72,
-1.50255,57,58.751,
-1.15781,57,58.783,
-0.455067,57,58.821,
0.191321,57,58.851,
0.716188,57,58.883,
0.857598,57,58.919,
0.791302,57,58.951,
0.738265,57,58.983,
0.725006,57,59.019,
0.622247,57,59.053,
0.428861,57,59.083,
0.221155,57,59.119,
0.154858,57,59.151,
0.12834,57,59.184,
0.0620437,57,59.219,
-0.00425248,57,59.251,
-0.0705487,57,59.283,
-0.189882,57,59.318,
-0.256178,57,59.36,
-0.256178,57,59.383,
-0.289326,57,59.425,
-0.339048,57,59.453,
-0.40203,57,59.483,
-0.468326,57,59.52,
-0.521363,57,59.551,
-0.521363,57,59.583,
-0.521363,57,59.625,
-0.521363,57,59.651,
-0.43299,57,59.692,
-0.38877,57,59.733,
-0.355622,57,59.774,
-0.0705487,57,59.815,
0.738265,57,59.857,
1.45645,57,59.898,
1.5559,57,59.938,
1.51174,57,59.949,
1.37915,57,59.991,
1.33493,57,60.003,
1.33493,57,60.044,
1.20234,57,60.055,
1.08082,57,60.097,
0.920579,58,60.119,
0.782484,58,60.16,
0.671969,58,60.183,
0.558337,58,60.226,
0.456506,58,60.251,
0.30071,58,60.293,
0.12834,58,60.32,
-0.0572894,58,60.351,
-0.156734,58,60.392,
-0.256178,58,60.419,
-0.289326,58,60.46,
-0.322474,58,60.483,
-0.443995,58,60.524,
-0.571085,58,60.551,
-0.682396,58,60.593,
-0.736825,58,60.619,
-0.819696,58,60.66,
-0.863915,58,60.701,
-0.974365,58,60.742,
-1.05173,58,60.783,
-1.05173,58,60.795,
-0.985436,58,60.835,
-0.698175,58,60.852,
-0.0793661,58,60.894,
0.638821,58,60.919,
1.22441,58,60.96,
1.40123,58,60.983,
1.47859,58,61.024,
1.53382,58,61.051,
1.5559,58,61.092,
1.4841,58,61.119,
1.25538,58,61.151,
0.884117,58,61.183,
0.526117,58,61.219,
0.30071,58,61.251,
0.101821,58,61.283,
-0.0572894,58,61.319,
-0.163363,58,61.351,
-0.256178,58,61.383,
-0.322474,58,61.419,
-0.398251,58,61.466,
-0.521363,58,61.483,
-0.70918,58,61.524,
-0.87492,58,61.565,
-0.985436,58,61.607,
-1.15118,58,61.648,
-1.22854,58,61.69,
-1.25062,58,61.731,
-1.18432,58,61.772,
-1.18432,58,61.784,
-1.22854,58,61.826,
-1.25062,58,61.837,
-1.19758,58,61.879,
-1.07381,58,61.89,
-0.510291,58,61.932,
0.075303,58,61.951,
0.892934,58,61.992,
1.30178,58,62.019,
1.40123,58,62.052,
1.441,58,62.084,
1.5736,58,62.119,
1.66641,58,62.151,
1.49404,58,62.183,
1.25538,58,62.219,
1.05649,58,62.251,
0.937154,58,62.283,
0.83108,58,62.319,
0.738265,58,62.35,
0.632191,58,62.383,
0.605673,58,62.419,
0.47308,58,62.46,
0.252115,58,62.501,
0.0863744,58,62.542,
-0.046218,58,62.583,
-0.123586,58,62.595,
-0.211958,58,62.636,
-0.322474,58,62.651,
-0.43299,58,62.693,
-0.504789,58,62.721,
-0.521363,58,62.751,
-0.521363,58,62.783,
-0.521363,58,62.819,
-0.587659,58,62.851,
-0.653955,58,62.883,
-0.362252,58,62.919,
0.351559,58,62.96,
1.24656,58,63.001,
1.53382,58,63.042,
1.50067,58,63.084,
1.45645,58,63.125,
1.40123,58,63.137,
1.26863,58,63.178,
1.05867,58,63.219,
0.804561,58,63.26,
0.583596,58,63.301,
0.417855,58,63.342,
0.252115,58,63.383,
0.0863744,58,63.424,
-0.046218,58,63.466,
-0.123586,58,63.507,
-0.344551,58,63.548,
-0.466138,58,63.591,
-0.554511,58,63.632,
-0.642884,58,63.674,
-0.808624,58,63.715,
-0.958918,58,63.756,
-1.05173,58,63.767,
-1.16536,58,63.809,
-1.31692,58,63.821,
-1.42743,58,63.862,
-1.44951,58,63.874,
-1.44951,58,63.916,
-1.41636,58,63.927,
-1.05173,58,63.968,
-0.189882,58,64.009,
0.274192,58,64.02,
0.815633,58,64.061,
1.11397,58,64.083,
1.13604,58,64.119,
1.20234,58,64.151,
1.20234,58,64.192,
1.16256,57.333,64.219,
0.904005,56,64.26,
0.705117,56,64.283,
0.526117,56,64.324,
0.367006,56,64.351,
0.234414,56,64.392,
0.0355252,56,64.419,
-0.0572894,56,64.453,
-0.123586,56,64.483,
-0.22303,56,64.519,
-0.295956,56,64.551,
-0.355622,56,64.583,
-0.477143,56,64.624,
-0.521363,56,64.651,
-0.587659,56,64.692,
-0.537937,56,64.719,
-0.521363,56,64.76,
-0.521363,56,64.784,
-0.521363,56,64.825,
-0.521363,56,64.852,
-0.521363,56,64.885,
-0.561141,56,64.919,
-0.653955,56,64.952,
-0.421919,56,64.983,
0.0973796,56,65.024,
0.937154,56,65.051,
1.52056,56,65.093,
1.66641,56,65.119,
1.60012,56,65.15,
1.53382,56,65.194,
1.4178,56,65.218,
1.25538,56.75,65.26,
0.923894,57,65.292,
0.658709,57,65.319,
0.439932,57,65.351,
0.221155,57,65.383,
-0.0352128,57,65.425,
-0.123586,57,65.451,
-0.176623,57,65.483,
-0.278255,57,65.519,
-0.38877,57,65.551,
-0.468326,57,65.583,
-0.554511,57,65.619,
-0.687103,57,65.651,
-0.808624,57,65.693,
-0.852844,57,65.719,
-0.852844,57,65.76,
-0.869418,57,65.783,
-0.952288,57,65.825,
-0.985436,57,65.851,
-1.01858,57,65.893,
-1.11803,57,65.919,
-1.14455,57,65.951,
-1.18432,57,65.984,
-1.05173,57,66.019,
-0.547881,57,66.051,
0.0885622,57,66.084,
0.897376,57,66.119,
1.25538,57,66.152,
1.28189,57,66.183,
1.2156,57,66.22,
1.20234,57,66.251,
1.08082,57,66.292,
0.716188,57,66.333,
0.417855,57,66.375,
0.207895,57,66.416,
-0.0683609,57,66.457,
-0.289326,57,66.499,
-0.510291,57,66.54,
-0.7534,57,66.581,
-0.941217,57,66.622,
-1.05173,57,66.664,
-1.11803,57,66.676,
-1.18432,57,66.717,
-1.31692,57,66.729,
-1.40529,57,66.77,
-1.44951,57,66.788,
